url,label
https://microsoft.com/auth,0
https://github.com/verify,0
https://microsoft.com@instagram-verify.icu/login,1
https://amazon-secure.net/confirm-identity,1
https://microsoft.com/home,0
https://appleid-verify.tk/security-check,1
https://netflix-account.cf/unlock-account,1
https://twitter.com/home,0
https://facebook.com/login,0
https://google.com/login,0
https://google.com/secure,0
https://apple.com/auth,0
https://netflix.com@amazon-secure.net/login,1
https://paypal-verify.xyz/verify-now,1
https://linkedin.com/auth,0
https://facebook-login.org/login/verify,1
https://whatsapp-web.top/security-check,1
https://apple.com@google-sigin.xyz/login,1
https://instagram-verify.icu/secure/login,1
https://linkedin.com/dashboard,0
https://netflix.com@microsoft-update.ml/login,1
https://stackoverflow.com/account,0
https://twitter.com/settings,0
https://github.com/home,0
https://amazon.com@amazon-secure.net/login,1
https://github.com/auth,0
https://appleid-verify.tk/verify-now,1
https://bankofamerica-acc.ga/secure/login,1
https://github.com/home,0
https://amazon-secure.net/auth/verify,1
https://amazon.com/secure,0
https://amazon.com/account,0
https://bankofamerica-acc.ga/auth/verify,1
https://apple-com.amazon-secure.net/secure,1
https://instagram-verify.icu/secure/login,1
https://github.com/home,0
https://twitter.com/signin,0
https://amazon.com/login,0
https://twitter.com/profile,0
https://facebook-login.org/unlock-account,1
https://instagram-verify.icu/verify-now,1
https://google.com/home,0
https://netflix-account.cf/signin/confirm,1
https://facebook-login.org/security-check,1
https://whatsapp-web.top/password-reset,1
https://amazon.com/secure,0
https://google-sigin.xyz/signin/confirm,1
https://microsoft.com/login,0
https://amazon.com/profile,0
https://netflix.com/settings,0
https://linkedin.com/settings,0
https://appleid-verify.tk/auth/verify,1
http://216.175.183.127/~password-reset,1
https://whatsapp-web.top/secure/login,1
https://bankofamerica-acc.ga/secure/login,1
https://linkedin.com/login,0
https://whatsapp-web.top/verify-now,1
https://netflix-com.facebook-login.org/secure,1
https://instagram-verify.icu/signin/confirm,1
https://netflix.com/profile,0
https://facebook-login.org/password-reset,1
https://amazon.com/dashboard,0
https://netflix.com/home,0
https://google.com/login,0
https://google.com/settings,0
https://twitter.com/secure,0
https://google-sigin.xyz/verify-now,1
https://amazon-com.appleid-verify.tk/secure,1
https://apple.com/profile,0
https://microsoft-update.ml/secure/login,1
https://google-sigin.xyz/unlock-account,1
https://microsoft.com/dashboard,0
https://netflix.com/settings,0
https://google.com/settings,0
https://stackoverflow.com@google-sigin.xyz/login,1
https://facebook.com@paypal-verify.xyz/login,1
https://facebook-login.org/security-check,1
https://apple.com/signin,0
https://github.com/profile,0
https://amazon.com/settings,0
https://google-com.appleid-verify.tk/secure,1
https://netflix.com/account,0
https://bankofamerica-acc.ga/account/update,1
https://instagram-verify.icu/account/update,1
https://microsoft-update.ml/verify-now,1
https://bankofamerica-acc.ga/confirm-identity,1
https://stackoverflow.com/auth,0
https://github.com/signin,0
https://amazon.com/dashboard,0
https://microsoft.com/account,0
https://bankofamerica-acc.ga/confirm-identity,1
https://apple.com/home,0
https://microsoft.com/verify,0
https://paypal-verify.xyz/confirm-identity,1
https://amazon-secure.net/login/verify,1
https://microsoft-update.ml/account/update,1
https://appleid-verify.tk/signin/confirm,1
https://facebook.com/home,0
https://netflix.com/login,0
https://facebook.com/account,0
https://appleid-verify.tk/secure/login,1
https://microsoft-update.ml/password-reset,1
https://microsoft.com/login,0
http://74.70.167.190/~secure/login,1
https://instagram-verify.icu/security-check,1
https://google.com/home,0
https://facebook.com/secure,0
https://microsoft.com/secure,0
https://bankofamerica-acc.ga/security-check,1
https://linkedin.com/auth,0
https://whatsapp-web.top/security-check,1
https://facebook-com.google-sigin.xyz/secure,1
https://amazon-secure.net/verify-now,1
https://microsoft-update.ml/signin/confirm,1
https://facebook.com/settings,0
https://amazon.com/dashboard,0
https://instagram-verify.icu/secure/login,1
https://whatsapp-web.top/verify-now,1
http://101.101.34.112/~login/verify,1
https://github.com/home,0
https://instagram-verify.icu/password-reset,1
https://microsoft.com/verify,0
https://whatsapp-web.top/auth/verify,1
https://microsoft.com/verify,0
https://amazon-com.google-sigin.xyz/secure,1
https://appleid-verify.tk/signin/confirm,1
https://facebook.com/secure,0
https://amazon-secure.net/login/verify,1
https://github.com/home,0
https://stackoverflow.com/auth,0
https://linkedin.com/secure,0
https://amazon.com/settings,0
https://bankofamerica-acc.ga/secure/login,1
https://google.com/home,0
https://netflix-account.cf/confirm-identity,1
https://google-com.instagram-verify.icu/secure,1
https://microsoft.com/login,0
https://google.com@amazon-secure.net/login,1
https://twitter.com/settings,0
https://github.com/signin,0
https://microsoft-update.ml/password-reset,1
https://google.com@appleid-verify.tk/login,1
https://facebook.com@amazon-secure.net/login,1
https://facebook-login.org/auth/verify,1
https://apple.com/account,0
https://github.com/profile,0
https://google.com/settings,0
https://amazon.com/profile,0
https://github-com.amazon-secure.net/secure,1
https://twitter.com/login,0
https://microsoft.com/login,0
https://paypal-verify.xyz/secure/login,1
https://amazon-com.instagram-verify.icu/secure,1
https://microsoft.com/profile,0
https://apple-com.paypal-verify.xyz/secure,1
https://google-sigin.xyz/signin/confirm,1
https://netflix.com/settings,0
https://linkedin.com/signin,0
https://netflix.com/settings,0
https://stackoverflow.com/settings,0
https://facebook.com/signin,0
https://netflix-account.cf/password-reset,1
https://microsoft-com.paypal-verify.xyz/secure,1
https://apple.com/home,0
https://google-sigin.xyz/secure/login,1
https://facebook.com/settings,0
https://instagram-verify.icu/signin/confirm,1
https://facebook.com/account,0
https://amazon-secure.net/verify-now,1
https://netflix-com.facebook-login.org/secure,1
http://233.200.14.15/~security-check,1
https://facebook.com@facebook-login.org/login,1
https://microsoft.com/profile,0
https://linkedin.com/secure,0
https://paypal-verify.xyz/account/update,1
https://linkedin-com.netflix-account.cf/secure,1
https://linkedin.com/home,0
https://amazon-secure.net/security-check,1
http://213.240.34.149/~secure/login,1
https://github.com/login,0
http://47.165.186.53/~signin/confirm,1
https://instagram-verify.icu/secure/login,1
https://amazon-secure.net/security-check,1
https://linkedin.com/profile,0
https://linkedin.com/verify,0
https://stackoverflow.com/settings,0
https://paypal-verify.xyz/auth/verify,1
https://google.com@netflix-account.cf/login,1
https://twitter.com/home,0
https://google.com/verify,0
https://bankofamerica-acc.ga/verify-now,1
http://91.97.112.254/~auth/verify,1
http://118.172.178.187/~login/verify,1
https://facebook.com/signin,0
https://twitter.com@google-sigin.xyz/login,1
https://appleid-verify.tk/account/update,1
https://twitter.com/account,0
https://google.com/verify,0
https://google.com/verify,0
http://106.123.208.242/~unlock-account,1
https://twitter.com/verify,0
https://microsoft.com/secure,0
https://facebook.com/settings,0
https://apple-com.amazon-secure.net/secure,1
http://108.97.18.132/~auth/verify,1
https://amazon.com/login,0
https://apple.com/signin,0
https://facebook-login.org/security-check,1
https://twitter.com/home,0
https://bankofamerica-acc.ga/confirm-identity,1
https://stackoverflow.com/account,0
https://netflix.com/home,0
https://github.com/settings,0
https://instagram-verify.icu/signin/confirm,1
https://netflix.com@facebook-login.org/login,1
https://paypal-verify.xyz/signin/confirm,1
https://facebook.com/profile,0
https://netflix.com/secure,0
https://microsoft-update.ml/secure/login,1
https://paypal-verify.xyz/account/update,1
https://microsoft-update.ml/secure/login,1
https://google.com/auth,0
https://whatsapp-web.top/account/update,1
https://google-sigin.xyz/verify-now,1
https://google.com/secure,0
https://linkedin.com/home,0
https://amazon.com/account,0
https://github.com/account,0
https://google.com/settings,0
https://bankofamerica-acc.ga/verify-now,1
https://instagram-verify.icu/password-reset,1
https://amazon.com/verify,0
https://microsoft.com/settings,0
https://google.com/signin,0
https://netflix.com/secure,0
https://twitter.com/signin,0
https://instagram-verify.icu/password-reset,1
https://netflix-account.cf/unlock-account,1
https://twitter.com/dashboard,0
https://amazon.com/auth,0
https://appleid-verify.tk/signin/confirm,1
https://amazon.com/secure,0
https://github.com@paypal-verify.xyz/login,1
https://github.com/dashboard,0
https://github.com@netflix-account.cf/login,1
https://netflix-account.cf/account/update,1
https://twitter.com/home,0
https://bankofamerica-acc.ga/verify-now,1
https://stackoverflow.com/home,0
https://apple.com/auth,0
https://google.com/signin,0
https://amazon.com/dashboard,0
https://facebook.com/settings,0
https://google-sigin.xyz/account/update,1
https://facebook.com/login,0
https://facebook.com/signin,0
https://bankofamerica-acc.ga/signin/confirm,1
https://twitter.com/profile,0
http://199.5.82.198/~password-reset,1
https://instagram-verify.icu/secure/login,1
https://netflix-account.cf/password-reset,1
https://linkedin.com@whatsapp-web.top/login,1
https://bankofamerica-acc.ga/verify-now,1
https://twitter.com/login,0
https://netflix.com/secure,0
https://netflix.com/secure,0
https://linkedin-com.netflix-account.cf/secure,1
https://google-sigin.xyz/confirm-identity,1
https://github.com/home,0
https://netflix.com/verify,0
https://apple.com/dashboard,0
https://google.com@whatsapp-web.top/login,1
https://instagram-verify.icu/unlock-account,1
https://whatsapp-web.top/security-check,1
https://amazon-secure.net/auth/verify,1
https://google-sigin.xyz/signin/confirm,1
https://microsoft.com/home,0
https://whatsapp-web.top/secure/login,1
https://netflix.com/secure,0
https://facebook.com/account,0
https://stackoverflow.com/account,0
https://facebook.com/account,0
https://appleid-verify.tk/secure/login,1
https://microsoft.com/profile,0
https://microsoft-com.amazon-secure.net/secure,1
https://google.com/account,0
https://linkedin.com/auth,0
https://facebook-login.org/confirm-identity,1
https://facebook-login.org/login/verify,1
https://microsoft-com.amazon-secure.net/secure,1
https://paypal-verify.xyz/password-reset,1
https://netflix-account.cf/confirm-identity,1
https://facebook-login.org/auth/verify,1
https://twitter.com/profile,0
https://google.com/account,0
https://google.com/signin,0
https://amazon.com/account,0
https://amazon-secure.net/secure/login,1
https://apple-com.amazon-secure.net/secure,1
https://paypal-verify.xyz/login/verify,1
https://stackoverflow.com/secure,0
https://facebook.com/auth,0
https://whatsapp-web.top/signin/confirm,1
https://google.com/login,0
https://instagram-verify.icu/password-reset,1
https://amazon-com.paypal-verify.xyz/secure,1
https://google.com/profile,0
https://bankofamerica-acc.ga/secure/login,1
https://amazon.com/auth,0
https://appleid-verify.tk/auth/verify,1
https://paypal-verify.xyz/verify-now,1
https://apple.com/login,0
https://whatsapp-web.top/secure/login,1
https://microsoft.com@bankofamerica-acc.ga/login,1
https://github.com/home,0
https://bankofamerica-acc.ga/account/update,1
https://microsoft.com/login,0
https://twitter.com/home,0
https://twitter.com/login,0
https://instagram-verify.icu/unlock-account,1
https://amazon.com@netflix-account.cf/login,1
https://apple-com.bankofamerica-acc.ga/secure,1
https://google.com/home,0
https://netflix.com/auth,0
https://netflix.com/auth,0
https://netflix.com/home,0
https://netflix-account.cf/login/verify,1
https://amazon-secure.net/confirm-identity,1
https://stackoverflow.com/dashboard,0
http://232.96.16.183/~unlock-account,1
https://apple.com/home,0
https://microsoft.com/auth,0
https://netflix.com/auth,0
https://google-sigin.xyz/password-reset,1
https://whatsapp-web.top/auth/verify,1
https://amazon-secure.net/account/update,1
https://microsoft.com/secure,0
https://github.com/verify,0
https://facebook-login.org/auth/verify,1
https://appleid-verify.tk/signin/confirm,1
http://54.88.164.48/~signin/confirm,1
https://netflix-com.microsoft-update.ml/secure,1
https://appleid-verify.tk/secure/login,1
https://facebook-login.org/confirm-identity,1
https://microsoft.com/secure,0
https://facebook-login.org/auth/verify,1
https://amazon-secure.net/account/update,1
https://facebook.com/login,0
https://microsoft.com/home,0
http://114.16.245.185/~security-check,1
https://twitter-com.microsoft-update.ml/secure,1
https://appleid-verify.tk/security-check,1
https://google-sigin.xyz/secure/login,1
https://linkedin.com/verify,0
https://netflix.com/auth,0
https://microsoft-update.ml/signin/confirm,1
https://github.com/auth,0
https://google.com/secure,0
https://netflix.com/settings,0
http://33.158.141.6/~confirm-identity,1
https://facebook-login.org/secure/login,1
https://appleid-verify.tk/signin/confirm,1
https://google.com/account,0
https://facebook.com@paypal-verify.xyz/login,1
https://paypal-verify.xyz/secure/login,1
https://netflix-account.cf/auth/verify,1
https://twitter-com.appleid-verify.tk/secure,1
https://amazon.com/home,0
https://netflix.com/settings,0
https://apple.com/verify,0
https://twitter.com/account,0
https://amazon.com/account,0
https://bankofamerica-acc.ga/signin/confirm,1
https://linkedin.com@facebook-login.org/login,1
https://amazon.com/account,0
https://netflix-account.cf/login/verify,1
https://netflix-account.cf/security-check,1
https://github.com/profile,0
https://facebook.com/signin,0
https://google-com.paypal-verify.xyz/secure,1
https://amazon.com/settings,0
http://122.188.109.214/~auth/verify,1
https://google-sigin.xyz/login/verify,1
https://netflix-account.cf/verify-now,1
http://103.235.9.49/~unlock-account,1
https://linkedin.com/home,0
https://linkedin.com/secure,0
https://bankofamerica-acc.ga/secure/login,1
https://linkedin.com/signin,0
https://microsoft.com/login,0
https://amazon-secure.net/auth/verify,1
https://microsoft-update.ml/account/update,1
https://stackoverflow.com/login,0
https://github.com/verify,0
https://stackoverflow-com.paypal-verify.xyz/secure,1
https://netflix.com/login,0
https://linkedin.com/auth,0
https://netflix-com.amazon-secure.net/secure,1
https://netflix.com/auth,0
https://netflix-account.cf/auth/verify,1
https://amazon.com/account,0
https://appleid-verify.tk/auth/verify,1
https://google-sigin.xyz/signin/confirm,1
https://whatsapp-web.top/security-check,1
https://netflix.com/home,0
https://whatsapp-web.top/secure/login,1
https://google.com/auth,0
https://apple.com/signin,0
http://88.218.164.169/~verify-now,1
https://linkedin.com/dashboard,0
https://twitter.com/verify,0
http://144.82.169.107/~security-check,1
https://appleid-verify.tk/security-check,1
https://netflix.com/verify,0
https://amazon.com@appleid-verify.tk/login,1
https://stackoverflow.com/profile,0
http://119.221.49.249/~account/update,1
https://linkedin.com/account,0
https://appleid-verify.tk/signin/confirm,1
https://twitter.com/secure,0
https://microsoft-update.ml/security-check,1
http://203.244.186.158/~login/verify,1
https://linkedin.com/login,0
https://google.com@netflix-account.cf/login,1
https://stackoverflow.com/account,0
https://facebook-login.org/verify-now,1
https://facebook-login.org/signin/confirm,1
https://stackoverflow.com/signin,0
https://stackoverflow.com/home,0
https://twitter-com.netflix-account.cf/secure,1
https://microsoft-update.ml/verify-now,1
https://twitter.com/settings,0
https://stackoverflow.com/home,0
https://apple.com/secure,0
https://twitter.com/secure,0
https://bankofamerica-acc.ga/verify-now,1
https://google.com/verify,0
https://apple.com/signin,0
https://apple.com/auth,0
https://amazon.com/settings,0
https://instagram-verify.icu/signin/confirm,1
https://twitter.com/account,0
https://linkedin.com/auth,0
https://stackoverflow.com/settings,0
https://facebook.com/profile,0
https://google.com/login,0
https://linkedin.com/home,0
https://netflix.com@bankofamerica-acc.ga/login,1
https://twitter.com/settings,0
https://amazon.com/home,0
https://netflix-account.cf/unlock-account,1
https://microsoft-com.appleid-verify.tk/secure,1
https://github.com/signin,0
https://netflix-account.cf/unlock-account,1
https://netflix.com/signin,0
https://twitter.com/verify,0
https://instagram-verify.icu/secure/login,1
https://linkedin-com.whatsapp-web.top/secure,1
https://microsoft-update.ml/password-reset,1
https://linkedin.com/settings,0
https://microsoft-com.amazon-secure.net/secure,1
https://microsoft.com/login,0
https://facebook.com/home,0
https://paypal-verify.xyz/signin/confirm,1
https://netflix.com/account,0
https://linkedin.com/profile,0
https://netflix-account.cf/signin/confirm,1
https://microsoft-update.ml/unlock-account,1
https://amazon-secure.net/verify-now,1
https://twitter-com.microsoft-update.ml/secure,1
https://amazon.com/account,0
https://instagram-verify.icu/unlock-account,1
https://netflix-account.cf/account/update,1
http://129.175.80.26/~secure/login,1
https://microsoft-update.ml/unlock-account,1
https://google-sigin.xyz/login/verify,1
https://whatsapp-web.top/secure/login,1
https://stackoverflow.com/home,0
https://linkedin.com/account,0
https://facebook-login.org/verify-now,1
https://netflix.com/signin,0
https://instagram-verify.icu/signin/confirm,1
https://github.com/settings,0
https://amazon.com@microsoft-update.ml/login,1
https://appleid-verify.tk/login/verify,1
https://google-sigin.xyz/auth/verify,1
http://50.169.110.172/~secure/login,1
https://microsoft.com/signin,0
https://facebook-login.org/account/update,1
https://amazon.com/signin,0
https://netflix.com/account,0
https://apple.com/login,0
https://instagram-verify.icu/password-reset,1
https://facebook.com/verify,0
https://microsoft-update.ml/unlock-account,1
https://microsoft.com/account,0
https://linkedin.com/login,0
https://netflix-account.cf/confirm-identity,1
https://twitter.com/account,0
https://paypal-verify.xyz/security-check,1
https://stackoverflow.com/secure,0
https://github.com/secure,0
https://netflix-account.cf/signin/confirm,1
http://121.217.59.239/~secure/login,1
https://linkedin.com/secure,0
https://github.com/verify,0
https://microsoft-com.netflix-account.cf/secure,1
https://twitter.com/home,0
https://facebook-login.org/password-reset,1
https://github.com/auth,0
https://netflix.com/profile,0
http://13.65.124.238/~security-check,1
https://facebook.com@microsoft-update.ml/login,1
https://netflix.com/settings,0
https://facebook-com.netflix-account.cf/secure,1
https://bankofamerica-acc.ga/password-reset,1
https://twitter.com/settings,0
https://amazon.com@facebook-login.org/login,1
https://facebook.com/home,0
https://facebook-login.org/signin/confirm,1
https://github.com/dashboard,0
https://linkedin.com/signin,0
https://microsoft-update.ml/password-reset,1
https://stackoverflow.com/signin,0
https://stackoverflow.com/account,0
https://instagram-verify.icu/login/verify,1
https://google-com.google-sigin.xyz/secure,1
https://twitter.com/verify,0
https://facebook.com/secure,0
https://twitter-com.instagram-verify.icu/secure,1
https://github.com/settings,0
https://amazon-secure.net/signin/confirm,1
https://microsoft.com/profile,0
https://whatsapp-web.top/unlock-account,1
https://bankofamerica-acc.ga/signin/confirm,1
https://whatsapp-web.top/verify-now,1
https://facebook.com/auth,0
http://60.152.224.212/~signin/confirm,1
https://paypal-verify.xyz/security-check,1
https://stackoverflow.com/dashboard,0
https://twitter.com/settings,0
https://github.com/secure,0
https://apple-com.facebook-login.org/secure,1
https://github.com/account,0
https://stackoverflow.com/login,0
https://twitter.com/home,0
https://github.com/home,0
https://github.com/signin,0
https://amazon.com/profile,0
https://appleid-verify.tk/security-check,1
https://facebook.com/signin,0
https://linkedin.com/dashboard,0
https://twitter.com/dashboard,0
https://github.com/auth,0
https://facebook.com/secure,0
https://netflix.com/login,0
https://microsoft.com/home,0
https://netflix.com/profile,0
https://linkedin-com.bankofamerica-acc.ga/secure,1
https://netflix.com/secure,0
https://google.com/profile,0
https://amazon.com/dashboard,0
https://apple.com/signin,0
https://facebook-login.org/security-check,1
https://netflix.com/secure,0
https://appleid-verify.tk/confirm-identity,1
https://microsoft-update.ml/unlock-account,1
https://apple.com/account,0
https://stackoverflow.com/signin,0
https://amazon.com/verify,0
https://whatsapp-web.top/secure/login,1
https://github.com/signin,0
https://facebook-login.org/confirm-identity,1
http://30.117.138.118/~auth/verify,1
https://netflix-account.cf/login/verify,1
https://linkedin.com/signin,0
https://bankofamerica-acc.ga/signin/confirm,1
https://github.com/settings,0
https://github.com/profile,0
https://instagram-verify.icu/signin/confirm,1
https://google-com.appleid-verify.tk/secure,1
https://linkedin-com.instagram-verify.icu/secure,1
https://netflix.com/home,0
https://netflix.com/profile,0
https://amazon-secure.net/account/update,1
https://netflix-account.cf/auth/verify,1
https://apple.com/verify,0
https://facebook-login.org/security-check,1
https://github.com/signin,0
https://appleid-verify.tk/confirm-identity,1
https://amazon.com/home,0
https://appleid-verify.tk/security-check,1
https://microsoft-com.netflix-account.cf/secure,1
https://twitter.com/account,0
https://github.com/auth,0
https://microsoft-update.ml/password-reset,1
https://amazon.com/account,0
https://bankofamerica-acc.ga/password-reset,1
https://google.com/home,0
https://stackoverflow.com@google-sigin.xyz/login,1
http://145.93.106.121/~verify-now,1
http://239.255.33.94/~security-check,1
https://netflix-account.cf/auth/verify,1
https://apple.com/home,0
https://google.com/dashboard,0
https://amazon-secure.net/password-reset,1
https://microsoft.com/account,0
https://appleid-verify.tk/secure/login,1
https://github.com@instagram-verify.icu/login,1
https://whatsapp-web.top/secure/login,1
https://stackoverflow.com/home,0
https://amazon-secure.net/secure/login,1
https://facebook-login.org/password-reset,1
https://linkedin.com/secure,0
https://linkedin.com/settings,0
https://twitter.com/secure,0
https://facebook.com/settings,0
https://linkedin.com/account,0
https://stackoverflow.com/home,0
https://amazon-com.paypal-verify.xyz/secure,1
https://amazon-secure.net/unlock-account,1
https://microsoft-com.paypal-verify.xyz/secure,1
https://instagram-verify.icu/login/verify,1
https://facebook.com/secure,0
https://amazon-secure.net/password-reset,1
https://linkedin.com/account,0
https://twitter.com/dashboard,0
https://stackoverflow-com.paypal-verify.xyz/secure,1
https://microsoft.com/auth,0
https://facebook.com/profile,0
https://amazon-secure.net/login/verify,1
http://225.213.240.222/~auth/verify,1
https://linkedin.com/dashboard,0
https://whatsapp-web.top/security-check,1
https://amazon-com.microsoft-update.ml/secure,1
https://google-sigin.xyz/auth/verify,1
https://amazon-secure.net/auth/verify,1
https://stackoverflow-com.google-sigin.xyz/secure,1
https://stackoverflow.com/login,0
https://apple.com/login,0
http://67.179.145.138/~signin/confirm,1
https://apple.com/signin,0
https://apple.com/profile,0
https://microsoft-update.ml/security-check,1
https://paypal-verify.xyz/signin/confirm,1
https://stackoverflow.com/verify,0
https://twitter.com/account,0
https://apple.com/profile,0
https://whatsapp-web.top/account/update,1
https://bankofamerica-acc.ga/secure/login,1
https://microsoft.com@amazon-secure.net/login,1
https://google-sigin.xyz/verify-now,1
https://appleid-verify.tk/login/verify,1
https://apple.com/dashboard,0
https://google.com/signin,0
http://190.109.122.236/~unlock-account,1
https://apple.com/dashboard,0
https://microsoft.com/auth,0
https://netflix.com/auth,0
https://linkedin.com/dashboard,0
https://bankofamerica-acc.ga/confirm-identity,1
https://linkedin.com/home,0
https://instagram-verify.icu/security-check,1
https://microsoft.com/login,0
https://whatsapp-web.top/unlock-account,1
https://apple.com/verify,0
https://apple.com/auth,0
https://github.com/account,0
https://netflix.com/login,0
https://amazon.com/secure,0
https://google.com/dashboard,0
https://amazon.com/auth,0
https://github.com/signin,0
https://bankofamerica-acc.ga/secure/login,1
https://linkedin.com/signin,0
https://twitter.com/settings,0
https://netflix-account.cf/password-reset,1
https://github-com.whatsapp-web.top/secure,1
https://linkedin.com/signin,0
https://microsoft.com/home,0
https://google.com/settings,0
https://linkedin.com/secure,0
https://whatsapp-web.top/confirm-identity,1
https://amazon-secure.net/password-reset,1
https://microsoft.com/signin,0
https://stackoverflow.com/dashboard,0
https://instagram-verify.icu/confirm-identity,1
https://whatsapp-web.top/confirm-identity,1
https://amazon.com/home,0
https://apple.com/profile,0
http://25.103.124.111/~auth/verify,1
https://google.com/login,0
https://twitter-com.netflix-account.cf/secure,1
https://microsoft.com/account,0
https://netflix-account.cf/security-check,1
https://bankofamerica-acc.ga/confirm-identity,1
https://twitter.com/home,0
https://stackoverflow.com/secure,0
https://instagram-verify.icu/security-check,1
https://stackoverflow.com/signin,0
https://bankofamerica-acc.ga/secure/login,1
https://microsoft-update.ml/security-check,1
https://google.com/home,0
https://google-sigin.xyz/password-reset,1
https://github.com/dashboard,0
https://linkedin.com/dashboard,0
https://twitter.com/dashboard,0
https://github.com/settings,0
https://stackoverflow.com/profile,0
https://twitter.com@netflix-account.cf/login,1
https://linkedin.com/login,0
https://amazon.com/home,0
https://microsoft-update.ml/password-reset,1
https://linkedin.com/home,0
https://amazon-secure.net/auth/verify,1
https://github.com/signin,0
https://facebook.com/secure,0
https://google-com.instagram-verify.icu/secure,1
https://apple.com/signin,0
https://netflix.com/profile,0
https://facebook-login.org/confirm-identity,1
https://google.com/login,0
http://199.189.88.22/~unlock-account,1
https://stackoverflow.com/home,0
https://whatsapp-web.top/auth/verify,1
https://instagram-verify.icu/confirm-identity,1
https://whatsapp-web.top/confirm-identity,1
https://netflix.com/account,0
https://appleid-verify.tk/confirm-identity,1
https://appleid-verify.tk/unlock-account,1
https://amazon-secure.net/auth/verify,1
https://twitter.com/secure,0
https://stackoverflow.com/account,0
https://twitter.com/settings,0
https://linkedin.com/profile,0
https://linkedin.com/login,0
https://paypal-verify.xyz/password-reset,1
https://linkedin.com/profile,0
https://twitter-com.bankofamerica-acc.ga/secure,1
http://234.173.138.239/~signin/confirm,1
https://microsoft.com/auth,0
https://twitter.com/profile,0
http://109.36.67.89/~verify-now,1
https://paypal-verify.xyz/secure/login,1
https://github.com/auth,0
https://facebook.com/secure,0
https://facebook.com/dashboard,0
https://netflix.com/settings,0
http://120.97.118.253/~password-reset,1
https://linkedin.com/login,0
https://whatsapp-web.top/verify-now,1
https://netflix.com@bankofamerica-acc.ga/login,1
https://netflix.com/login,0
https://amazon.com/secure,0
https://netflix.com@netflix-account.cf/login,1
https://facebook.com/settings,0
https://bankofamerica-acc.ga/auth/verify,1
https://whatsapp-web.top/signin/confirm,1
https://microsoft-update.ml/verify-now,1
https://twitter.com/account,0
https://github.com/secure,0
https://github.com/profile,0
http://239.22.88.152/~password-reset,1
https://microsoft.com/login,0
https://facebook-login.org/auth/verify,1
https://facebook.com/dashboard,0
https://instagram-verify.icu/signin/confirm,1
https://whatsapp-web.top/unlock-account,1
https://linkedin.com/verify,0
https://google.com/profile,0
https://instagram-verify.icu/verify-now,1
https://twitter.com/dashboard,0
https://whatsapp-web.top/security-check,1
http://184.24.11.236/~auth/verify,1
https://instagram-verify.icu/secure/login,1
https://paypal-verify.xyz/account/update,1
https://facebook.com/profile,0
http://109.129.96.122/~login/verify,1
https://facebook-login.org/account/update,1
https://bankofamerica-acc.ga/security-check,1
https://google.com/settings,0
